latitude,longitude,date,time,distance_in_m,speed_m/s,speed_kmh,formatted_time,total_time,total_distance
37.14063028000288,-8.535743253794992,14-03-2025,21:13:33,0.06343616027741202,0.01,0.04,10 segundos,"21 horas, 5 minutos, 39 segundos",2495.853634161653
37.14063662367492,-8.53574022974182,14-03-2025,21:13:43,0.7545980499283569,0.08,0.29,10 segundos,"21 horas, 5 minutos, 49 segundos",2496.6082322115817
37.14063644398578,-8.535742104023093,14-03-2025,21:13:53,0.16733289390849046,0.02,0.07,10 segundos,"21 horas, 5 minutos, 59 segundos",2496.7755651054904
37.14063702256131,-8.5357421758036,14-03-2025,21:14:03,0.06464852383893176,0.01,0.04,10 segundos,"21 horas, 6 minutos, 9 segundos",2496.8402136293294
37.14063771472506,-8.535742856211622,14-03-2025,21:14:13,0.09778068299212324,0.01,0.04,10 segundos,"21 horas, 6 minutos, 19 segundos",2496.9379943123213
37.14064879656947,-8.535740185907278,14-03-2025,21:14:23,1.2547716636269577,0.13,0.47,10 segundos,"21 horas, 6 minutos, 29 segundos",2498.192765975948
37.1406477884907,-8.53574071471226,14-03-2025,21:14:33,0.12149890245275212,0.01,0.04,10 segundos,"21 horas, 6 minutos, 39 segundos",2498.314264878401
37.140654328327685,-8.535735679468813,14-03-2025,21:14:43,0.8532400991623205,0.09,0.32,10 segundos,"21 horas, 6 minutos, 49 segundos",2499.167504977563
37.1406577873359,-8.535735333175692,14-03-2025,21:14:53,0.3858470554595958,0.04,0.14,10 segundos,"21 horas, 6 minutos, 59 segundos",2499.5533520330227
37.14065618488235,-8.53573719213174,14-03-2025,21:15:03,0.242695963255287,0.02,0.07,10 segundos,"21 horas, 7 minutos, 9 segundos",2499.796047996278
37.14064627406728,-8.535737309478156,14-03-2025,21:15:13,1.1020814414725681,0.11,0.4,10 segundos,"21 horas, 7 minutos, 19 segundos",2500.8981294377504
37.14065072587048,-8.535736062143522,14-03-2025,21:15:23,0.5072149484837489,0.05,0.18,10 segundos,"21 horas, 7 minutos, 29 segundos",2501.405344386234
