Latitude,Longitude,Date,Time
37.1469543096474,-8.548067098080194,2025-03-18,10:36:44
37.14673913948947,-8.548237130202983,2025-03-18,10:36:48
37.14673913948947,-8.548237130202983,2025-03-18,10:36:48
37.14673583399239,-8.54821681045792,2025-03-18,10:36:50
37.14666509072962,-8.548265509315346,2025-03-18,10:36:54
37.14663009008108,-8.548304121572048,2025-03-18,10:37:04
37.14665075767533,-8.548383610331031,2025-03-18,10:37:14
37.146652182598864,-8.548428034417844,2025-03-18,10:37:21
37.146616725897374,-8.548483731858049,2025-03-18,10:37:24
37.146612929173976,-8.548487153137875,2025-03-18,10:37:34
37.14661228954499,-8.548487238627956,2025-03-18,10:37:44
37.14661529245042,-8.54847597088114,2025-03-18,10:37:54
37.14662185810255,-8.548500943797228,2025-03-18,10:38:04
37.146621025506946,-8.548500264275278,2025-03-18,10:38:14
37.14662467410083,-8.548486625918853,2025-03-18,10:38:24
37.14662272895082,-8.548491765627537,2025-03-18,10:38:34
37.14662272895082,-8.548491765627537,2025-03-18,10:38:44
37.146700131102,-8.54829455853823,2025-03-18,10:38:54
37.1466600661925,-8.548357507613536,2025-03-18,10:39:04
37.14663335990289,-8.548362016573096,2025-03-18,10:39:14
37.146630223317075,-8.548339740569304,2025-03-18,10:39:24
37.14664899656849,-8.548349676660589,2025-03-18,10:39:34
37.14663330491751,-8.548353096315763,2025-03-18,10:39:44
37.14669038970634,-8.54830658772699,2025-03-18,10:39:54
37.146667932919264,-8.548330252351395,2025-03-18,10:40:04
37.14662246852969,-8.548403512708509,2025-03-18,10:40:14
37.1466259690262,-8.548375990937439,2025-03-18,10:40:24
37.14672468671591,-8.548294722285886,2025-03-18,10:40:34
37.146633376572964,-8.548388355245685,2025-03-18,10:40:44
37.14671547816595,-8.548286916718261,2025-03-18,10:40:54
37.14664072780969,-8.548339888124344,2025-03-18,10:41:04
37.14663097266152,-8.548387865793977,2025-03-18,10:41:14
37.14664939526709,-8.54835240967936,2025-03-18,10:41:24
37.146660703784505,-8.548343309971571,2025-03-18,10:41:34
37.146630488041296,-8.548372975258589,2025-03-18,10:41:44
37.14666451693628,-8.548338011506951,2025-03-18,10:41:54
37.14669147853126,-8.548298291953504,2025-03-18,10:42:04
37.14665026627145,-8.548344119949723,2025-03-18,10:42:14
37.14670624289604,-8.54827451562678,2025-03-18,10:42:24
37.14673731274465,-8.548230607163095,2025-03-18,10:42:34
37.14668986991084,-8.54830969729038,2025-03-18,10:42:44
37.14679431110287,-8.548198620165055,2025-03-18,10:42:54
37.14705712671939,-8.548024183704175,2025-03-18,10:43:04
37.1473912407422,-8.547751332396615,2025-03-18,10:43:14
37.14765180003421,-8.547599372911785,2025-03-18,10:43:21
37.14765180003421,-8.547599372911785,2025-03-18,10:43:21
37.147836644495804,-8.546765796259248,2025-03-18,10:43:24
37.14810780501784,-8.54666226986379,2025-03-18,10:43:34
37.14804828910357,-8.547102300914325,2025-03-18,10:43:44
37.14807604097326,-8.54694938986282,2025-03-18,10:43:54
37.14827535089361,-8.54753943327322,2025-03-18,10:44:04
37.148623385700375,-8.548388555938313,2025-03-18,10:44:14
37.1455078125,-8.548967158429836,2025-03-18,10:44:23
37.145532276515986,-8.548967158429836,2025-03-18,10:44:23
37.145532276515986,-8.548967158429836,2025-03-18,10:44:23
37.1453898679811,-8.549100514509295,2025-03-18,10:44:24
37.14516644835206,-8.549071177848194,2025-03-18,10:44:26
37.14475728574874,-8.548966823153709,2025-03-18,10:44:30
37.1445883065808,-8.548910412945364,2025-03-18,10:44:32
37.1444347501147,-8.548846878119324,2025-03-18,10:44:34
37.1444347501147,-8.548846878119324,2025-03-18,10:44:34
37.144248090386796,-8.54879800255061,2025-03-18,10:44:44
37.14415380649757,-8.548792012510747,2025-03-18,10:44:46
37.143974599901206,-8.548872726150416,2025-03-18,10:44:53
37.14389608201354,-8.548896666103204,2025-03-18,10:44:54
37.14378917309029,-8.548876144457841,2025-03-18,10:44:56
37.14361430685836,-8.548609225561407,2025-03-18,10:44:59
37.14336347954822,-8.54837905935814,2025-03-18,10:45:01
37.142897020761275,-8.54814335010044,2025-03-18,10:45:04
37.142897020761275,-8.54814335010044,2025-03-18,10:45:04
37.14236470162406,-8.547885694410866,2025-03-18,10:45:07
37.141924621343705,-8.54768010753476,2025-03-18,10:45:10
37.141514521578564,-8.547483592775409,2025-03-18,10:45:13
37.14135928546893,-8.547425080849639,2025-03-18,10:45:14
37.14103002775159,-8.547268817728952,2025-03-18,10:45:16
37.140563364520496,-8.547007273380856,2025-03-18,10:45:19
37.14012753099608,-8.546802155238064,2025-03-18,10:45:22
37.13986831296868,-8.546696170197519,2025-03-18,10:45:24
37.13974905477574,-8.546661504044648,2025-03-18,10:45:25
37.13939897334365,-8.546549954833536,2025-03-18,10:45:32
37.139305316133054,-8.546582708272975,2025-03-18,10:45:34
37.13918725135056,-8.546533400604265,2025-03-18,10:45:36
37.139003000982385,-8.546414874863189,2025-03-18,10:45:39
37.13879351118963,-8.546362784181282,2025-03-18,10:45:42
37.138646813850215,-8.546330573298537,2025-03-18,10:45:44
37.138507653299015,-8.546290795302374,2025-03-18,10:45:46
37.13814366255254,-8.546206355584717,2025-03-18,10:45:50
37.13784640834998,-8.546146315622424,2025-03-18,10:45:53
37.13775317911498,-8.546127453929522,2025-03-18,10:45:54
37.137564950978344,-8.546088212257196,2025-03-18,10:45:56
37.137224229919426,-8.546031324667691,2025-03-18,10:46:00
37.13686731708945,-8.54596645816388,2025-03-18,10:46:03
37.13672614747298,-8.545935443005272,2025-03-18,10:46:04
37.13638463104806,-8.545860833336459,2025-03-18,10:46:06
37.135824763363615,-8.54573909093262,2025-03-18,10:46:09
37.13521936778405,-8.545621650229766,2025-03-18,10:46:12
37.13478165795518,-8.545527329922937,2025-03-18,10:46:14
37.13456651927433,-8.545484066222851,2025-03-18,10:46:15
37.133926682068214,-8.54535568972541,2025-03-18,10:46:18
37.13329440630903,-8.545283554773844,2025-03-18,10:46:23
37.13320634283517,-8.545291261114746,2025-03-18,10:46:24
37.132957597733785,-8.545317624728634,2025-03-18,10:46:31
37.13275331330667,-8.545268006762337,2025-03-18,10:46:34
37.13270761189021,-8.545150841229972,2025-03-18,10:46:36
37.13278381787287,-8.544923735876473,2025-03-18,10:46:39
37.13290640523678,-8.54466573317893,2025-03-18,10:46:42
37.1329463949544,-8.544461412914938,2025-03-18,10:46:44
37.13300216246239,-8.544212658887279,2025-03-18,10:46:46
37.13308415833489,-8.543825638208006,2025-03-18,10:46:49
37.13316156993657,-8.543488908548271,2025-03-18,10:46:52
37.13321414723747,-8.543236503182674,2025-03-18,10:46:54
37.13323975230431,-8.543113596888336,2025-03-18,10:46:55
37.13331712456939,-8.542767083212057,2025-03-18,10:46:58
37.13334431509055,-8.542405268822543,2025-03-18,10:47:03
37.13334234251641,-8.542308357275678,2025-03-18,10:47:04
37.133416651339935,-8.542153069395855,2025-03-18,10:47:06
37.13351502367704,-8.541918484440124,2025-03-18,10:47:10
37.13354592767525,-8.541664640248497,2025-03-18,10:47:12
37.13362330737926,-8.541381681226895,2025-03-18,10:47:14
37.13364270072041,-8.541212888001127,2025-03-18,10:47:15
37.13374774366901,-8.540731695026718,2025-03-18,10:47:18
37.13385502834898,-8.540232832379356,2025-03-18,10:47:22
37.13389004622015,-8.540042451836468,2025-03-18,10:47:24
37.13392785257041,-8.539842255252982,2025-03-18,10:47:26
37.13394190629705,-8.539417033102692,2025-03-18,10:47:30
37.133917646455984,-8.53902862518817,2025-03-18,10:47:34
37.133917646455984,-8.53902862518817,2025-03-18,10:47:34
37.13386370020031,-8.53866807492437,2025-03-18,10:47:38
37.13369511722293,-8.538532431077531,2025-03-18,10:47:43
37.13364919248494,-8.53855301277395,2025-03-18,10:47:44
37.1334634844104,-8.538559719070753,2025-03-18,10:47:47
37.13322671386683,-8.53852503013936,2025-03-18,10:47:50
37.1329522765371,-8.538469286784899,2025-03-18,10:47:53
37.132851956396934,-8.538450830702411,2025-03-18,10:47:54
37.13266376143168,-8.538410731023307,2025-03-18,10:47:56
37.132364475730625,-8.53834307363896,2025-03-18,10:48:00
37.132143432151274,-8.538382232130767,2025-03-18,10:48:04
37.132095244332916,-8.538399499896723,2025-03-18,10:48:05
37.13193635953468,-8.538511270158708,2025-03-18,10:48:09
37.131806312674826,-8.538694889279308,2025-03-18,10:48:12
37.13171665612898,-8.538790232206564,2025-03-18,10:48:14
37.13158999960913,-8.538928932427007,2025-03-18,10:48:19
37.1315313761622,-8.538992203853217,2025-03-18,10:48:24
37.13148024719386,-8.539019870412247,2025-03-18,10:48:34
37.13144688342482,-8.539054246120905,2025-03-18,10:48:44
37.131442246732746,-8.539058878291053,2025-03-18,10:48:46
37.13133845505757,-8.538909496526728,2025-03-18,10:48:52
37.131340421132464,-8.538911821387874,2025-03-18,10:48:54
37.131440611174185,-8.539060512159269,2025-03-18,10:48:56
37.13145116737991,-8.539049966407212,2025-03-18,10:49:04
37.13146128267116,-8.539039861221381,2025-03-18,10:49:14
37.131431358900976,-8.538922453307118,2025-03-18,10:49:24
37.131431358900976,-8.538922453307118,2025-03-18,10:49:34
37.131255308045354,-8.539162264889976,2025-03-18,10:49:44
37.1314958881214,-8.538983348212964,2025-03-18,10:49:54
37.131416029266596,-8.539049952732237,2025-03-18,10:50:04
37.13139806285533,-8.539062462125058,2025-03-18,10:50:14
37.131358121455776,-8.539090970179322,2025-03-18,10:50:24
37.13141985325987,-8.53904867568269,2025-03-18,10:50:34
37.131418646544724,-8.539051214831462,2025-03-18,10:50:44
37.13142942113041,-8.539026485617805,2025-03-18,10:50:54
37.13125673494426,-8.539167771834734,2025-03-18,10:51:04
37.13138370382709,-8.539045344245082,2025-03-18,10:51:14
37.131537581238916,-8.538963141095127,2025-03-18,10:51:24
37.13150090382144,-8.538980498389286,2025-03-18,10:51:34
37.1314296548502,-8.539015916255057,2025-03-18,10:51:44
37.13135649315618,-8.53908458679121,2025-03-18,10:51:54
37.13120708297222,-8.539216739154035,2025-03-18,10:52:04
37.131299486455006,-8.539122935611104,2025-03-18,10:52:14
37.131206220535724,-8.539222273286068,2025-03-18,10:52:24
37.1314273508358,-8.539043663705648,2025-03-18,10:52:34
37.13140632612693,-8.539058628987712,2025-03-18,10:52:44
37.1314061542888,-8.539033216958577,2025-03-18,10:52:54
37.131288936889675,-8.539117666215809,2025-03-18,10:52:59
37.131134304252576,-8.5390183422794,2025-03-18,10:53:02
37.13113740555675,-8.539023790516461,2025-03-18,10:53:04
37.131128448979,-8.539096307971052,2025-03-18,10:53:14
37.13112512606873,-8.539090845741834,2025-03-18,10:53:24
37.131103094273655,-8.539022013513977,2025-03-18,10:53:34
37.13106100450947,-8.539090175189578,2025-03-18,10:53:36
37.131079654244026,-8.539050109692422,2025-03-18,10:53:44
37.131356624365395,-8.539216879634457,2025-03-18,10:54:01
37.131356624365395,-8.539216879634457,2025-03-18,10:54:04
37.131364501063864,-8.539191295137094,2025-03-18,10:54:14
37.131359567892765,-8.53922189426547,2025-03-18,10:54:24
37.13136074715833,-8.539233110244473,2025-03-18,10:54:34
37.13136166820118,-8.539252624216562,2025-03-18,10:54:44
37.1314304915941,-8.539285165618198,2025-03-18,10:54:54
37.131572125390036,-8.539342261763098,2025-03-18,10:55:04
37.131507002789654,-8.539365264914165,2025-03-18,10:55:14
37.1316015043684,-8.539434135891344,2025-03-18,10:55:24
37.13155329325879,-8.539336079426619,2025-03-18,10:55:34
37.13135795155563,-8.539225785003879,2025-03-18,10:55:36
37.131195154284214,-8.539257452603653,2025-03-18,10:55:41
37.131195154284214,-8.539257452603653,2025-03-18,10:55:44
37.13129055441752,-8.539211407109521,2025-03-18,10:55:54
37.13129055441752,-8.539211407109521,2025-03-18,10:55:54
37.13124441769913,-8.539235461027106,2025-03-18,10:56:04
37.130912225728046,-8.539268290631975,2025-03-18,10:56:05
37.13089952714487,-8.539321683355178,2025-03-18,10:56:14
37.13100583278031,-8.539277111566829,2025-03-18,10:56:18
37.13105865757659,-8.539301818244661,2025-03-18,10:56:24
37.131258839011956,-8.53924810121934,2025-03-18,10:56:35
37.13116321047246,-8.539245284095385,2025-03-18,10:56:41
37.13125014632902,-8.539345593180151,2025-03-18,10:56:42
37.13130247868285,-8.53942210162395,2025-03-18,10:56:44
37.13131971320959,-8.539444120487541,2025-03-18,10:56:47
37.13144874446582,-8.539301181607819,2025-03-18,10:56:49
37.13159742828268,-8.539259225625822,2025-03-18,10:56:50
37.13161645823762,-8.539393890714981,2025-03-18,10:56:51
37.13160206943821,-8.539473582144609,2025-03-18,10:56:53
37.131599324002885,-8.53947252171039,2025-03-18,10:56:54
37.131668105756056,-8.539392258979882,2025-03-18,10:57:04
37.131668105756056,-8.539392258979882,2025-03-18,10:57:04
37.13173889092834,-8.539301482968535,2025-03-18,10:57:09
37.13146526226761,-8.53921098872699,2025-03-18,10:57:18
37.13152155324413,-8.539084425900704,2025-03-18,10:57:19
37.13124093203299,-8.539068227880675,2025-03-18,10:57:20
37.13130636828658,-8.538911989347291,2025-03-18,10:57:24
37.13130636828658,-8.538911989347291,2025-03-18,10:57:24
37.131202475466196,-8.538935118086108,2025-03-18,10:57:34
37.131202475466196,-8.538935118086108,2025-03-18,10:57:34
37.131214665672786,-8.538958690335951,2025-03-18,10:57:39
37.131144618520274,-8.538999149290685,2025-03-18,10:57:44
37.13116363815364,-8.539000926930964,2025-03-18,10:57:54
37.13116327098671,-8.539001018355469,2025-03-18,10:58:04
37.13116327098671,-8.539001018355469,2025-03-18,10:58:14
37.13116327098671,-8.539001018355469,2025-03-18,10:58:24
37.13116327098671,-8.539001018355469,2025-03-18,10:58:34
37.1313488991464,-8.539223962894798,2025-03-18,10:58:44
37.13134891306016,-8.539223937737795,2025-03-18,10:58:54
37.13134891746483,-8.53922392977386,2025-03-18,10:59:04
37.13134891784178,-8.539223929092293,2025-03-18,10:59:14
37.13134891770287,-8.539223929343454,2025-03-18,10:59:24
37.131348917694694,-8.539223929358236,2025-03-18,10:59:34
37.13134891769833,-8.539223929351646,2025-03-18,10:59:44
37.13134891769807,-8.539223929352147,2025-03-18,10:59:54
37.13134891769803,-8.539223929352211,2025-03-18,11:00:04
37.131348917698034,-8.539223929352193,2025-03-18,11:00:14
37.131348917698034,-8.539223929352195,2025-03-18,11:00:24
37.131348917698034,-8.539223929352195,2025-03-18,11:00:34
37.131348917698034,-8.539223929352195,2025-03-18,11:00:44
37.131348917698034,-8.539223929352195,2025-03-18,11:00:54
37.131348917698034,-8.539223929352195,2025-03-18,11:01:04
37.131348917698034,-8.539223929352195,2025-03-18,11:01:14
37.131348917698034,-8.539223929352195,2025-03-18,11:01:24
37.131348917698034,-8.539223929352195,2025-03-18,11:01:34
37.131348917698034,-8.539223929352195,2025-03-18,11:01:44
37.131348917698034,-8.539223929352195,2025-03-18,11:01:54
37.131348917698034,-8.539223929352195,2025-03-18,11:02:04
37.131348917698034,-8.539223929352195,2025-03-18,11:02:14
37.131348917698034,-8.539223929352195,2025-03-18,11:02:24
37.131348917698034,-8.539223929352195,2025-03-18,11:02:34
37.131348917698034,-8.539223929352195,2025-03-18,11:02:44
37.131348917698034,-8.539223929352195,2025-03-18,11:02:54
37.131348917698034,-8.539223929352195,2025-03-18,11:03:04
37.131348917698034,-8.539223929352195,2025-03-18,11:03:14
37.131348917698034,-8.539223929352195,2025-03-18,11:03:15
37.131348917698034,-8.539223929352195,2025-03-18,11:03:24
37.131348917698034,-8.539223929352195,2025-03-18,11:03:34
37.131348917698034,-8.539223929352195,2025-03-18,11:03:44
37.131348917698034,-8.539223929352195,2025-03-18,11:03:54
37.131348917698034,-8.539223929352195,2025-03-18,11:04:04
37.131348917698034,-8.539223929352195,2025-03-18,11:04:14
37.131348917698034,-8.539223929352195,2025-03-18,11:04:24
37.131348917698034,-8.539223929352195,2025-03-18,11:04:34
37.131348917698034,-8.539223929352195,2025-03-18,11:04:44
37.131348917698034,-8.539223929352195,2025-03-18,11:04:54
37.131348917698034,-8.539223929352195,2025-03-18,11:05:04
37.131348917698034,-8.539223929352195,2025-03-18,11:05:14
37.131348917698034,-8.539223929352195,2025-03-18,11:05:24
37.131348917698034,-8.539223929352195,2025-03-18,11:05:34
37.131348917698034,-8.539223929352195,2025-03-18,11:05:44
37.13155204388541,-8.53942727364219,2025-03-18,11:05:54
37.131284348894496,-8.539238738585716,2025-03-18,11:06:04
37.131312338653366,-8.539211033416828,2025-03-18,11:06:14
37.13125970074933,-8.539222149865992,2025-03-18,11:06:24
37.131258482409436,-8.539244836895916,2025-03-18,11:06:34
37.13124653493081,-8.539233596049042,2025-03-18,11:06:44
37.131251222800316,-8.539224865983124,2025-03-18,11:06:54
37.13127065393401,-8.539227579720645,2025-03-18,11:07:04
37.13123774377001,-8.53924613731278,2025-03-18,11:07:14
37.1312618077239,-8.539207833949535,2025-03-18,11:07:24
37.13132850599024,-8.539170758869487,2025-03-18,11:07:34
37.13133372777576,-8.539166822245354,2025-03-18,11:07:44
37.13129481852282,-8.53916448438356,2025-03-18,11:07:54
37.131293772762305,-8.539164186053412,2025-03-18,11:08:04
37.131265366795475,-8.539163368332233,2025-03-18,11:08:14
37.1312647390366,-8.539160411343808,2025-03-18,11:08:24
37.131282967820596,-8.539185680669558,2025-03-18,11:08:34
37.13125983573403,-8.539201051460285,2025-03-18,11:08:44
37.13124701023893,-8.539171862705988,2025-03-18,11:08:54
37.1312579922772,-8.53920526425759,2025-03-18,11:09:04
37.13127620036586,-8.539215167632078,2025-03-18,11:09:14
37.13130843052885,-8.539203425385377,2025-03-18,11:09:24
37.131356719420026,-8.539103944191455,2025-03-18,11:09:34
37.13128813355022,-8.539184358069738,2025-03-18,11:09:44
37.13126116307972,-8.539169350603537,2025-03-18,11:09:54
37.131295075822145,-8.539198751761528,2025-03-18,11:10:04
37.131305335126676,-8.539210701663835,2025-03-18,11:10:14
37.131300627340444,-8.539173240521762,2025-03-18,11:10:24
37.13130363775894,-8.53917366070107,2025-03-18,11:10:34
37.131275675480865,-8.539196186797236,2025-03-18,11:10:44
37.13135909187812,-8.539227669059466,2025-03-18,11:10:54
37.1312720776898,-8.539196538341299,2025-03-18,11:11:04
37.13130216924292,-8.539167418733623,2025-03-18,11:11:14
37.13131117874532,-8.539157250375691,2025-03-18,11:11:24
37.13132319571325,-8.539153387860958,2025-03-18,11:11:34
37.13131519014208,-8.539194153260363,2025-03-18,11:11:44
37.13130003049852,-8.539160186593637,2025-03-18,11:11:54
37.13130396162584,-8.539166018337333,2025-03-18,11:12:04
